cycleNumber,Qchg_mAh,Echg_Wh,Qdis_mAh,Edis_Wh,eta_Q,eta_E,T_mean,T_95,frac_time_Tgt40,cycle_duration,R0_ohm,domain
168,1830.500841,7.074683796,1855.434871,6.232900438,1.0,0.8810147022435205,29.708204566458523,44.696873,0.00022719753699887473,3983291.421,,Cell3
169,1861.734889,7.185908948,1857.245209,6.232495804,0.9975884428945672,0.8673218446129413,29.601661969991174,44.638511799999996,0.00022473247422727236,3982486.3010000004,,Cell3
170,1894.191284,7.316260696,1851.451888,6.232747945,0.977436599798017,0.8519034796569802,29.31876990995671,44.29150719999999,0.00021970757580396378,3982539.0490000006,,Cell3
171,1854.999451,7.1693864839999994,1854.434829,6.232228225,0.9996956214732595,0.8692833395031129,29.724822143119265,45.33922509999998,0.00022978015493353628,3982041.0089999996,,Cell3
172,1860.563787,7.186843819,1856.735546,6.23217839,0.9979424295868013,0.8671648566403889,29.566920622161668,44.933468,0.00022473518674639777,3982438.233,,Cell3
173,1893.75904,7.318881778,1851.427732,6.23266618,0.9776469407639106,0.8515872190660216,29.248721565179352,44.57068829999996,0.00022218231611101266,3983188.291,,Cell3
174,1863.822706,7.209710508,1852.467546,6.232847842,0.993907596487882,0.8645073661534595,29.310698780725023,44.55097,0.00021967198879416423,3983184.223,,Cell3
175,1853.792143,7.1678009220000005,1854.428309,6.232493103,1.0,0.8695125842391525,29.38774206902655,44.710277449999985,0.00022470111368654472,3983042.119,,Cell3
176,1865.550883,7.209671957,1856.308191,6.232735351,0.9950455964057454,0.8644963859900068,29.37078048674912,44.707122550000015,0.00022472004548629095,3982711.0129999993,,Cell3
177,1841.12859,7.107428881,1860.638847,6.232084798,1.0,0.8768409649036346,29.93295321703297,45.644823850000016,0.0002323090768902914,3981738.5199999996,,Cell3
178,1912.727756,7.387409068,1854.135114,6.232303165,0.9693669724736299,0.8436385622662259,29.375791795296166,44.55649339999995,0.00022222117290708347,3982491.8049999997,,Cell3
179,1869.962257,7.2332823180000005,1861.846566,6.232141916,0.9956599706921251,0.8615925166492304,29.15741362239583,44.26114380000003,0.00021971333480225896,3982434.6609999994,,Cell3
180,1873.470258,7.246316806,1869.021241,6.231594825,0.9976252534669274,0.859967207042369,29.072983706090028,44.89876739999999,0.00022220295719279262,3982818.2810000004,,Cell3
181,1849.079737,7.146241363000001,1819.517981,6.232398803,0.9840127197283759,0.8721226287245959,20.57688297520558,28.84311125,0.00017305337296745978,4191331.1920000003,,Cell3
182,1824.064377,7.06114956,1822.314518,6.232279766,0.9990406813366544,0.8826154598543867,29.192863228047184,43.147179799999996,0.0002706933051245739,1994862.783,,Cell3
183,1844.337846,7.139561163,1821.242778,6.232172009,0.9874778538812244,0.8729068729458548,29.038011241914617,42.8593264,0.00026567385475950126,1994912.1469999999,,Cell3
184,1834.890649,7.105336931,1822.178547,6.231817557,0.9930720111266969,0.8770615127075949,29.193521930481282,43.56753135,0.00027570376083491387,1994883.9230000002,,Cell3
185,1834.069858,7.10188892,1823.629781,6.232041985,0.9943076993744477,0.8775189326672825,29.087288463768115,43.427152500000005,0.0002705882469962525,1995637.3050000002,,Cell3
186,1818.543845,7.046605625,1833.021065,6.232465152,1.0,0.8844634542748374,29.39086753396739,43.718951499999996,0.00028069650694199157,1995023.0450000002,,Cell3
187,1844.787586,7.124381790999999,1832.886251,6.232677409,0.9935486691853747,0.8748376479308758,29.356780337819647,43.5549129,0.00027579692895763773,1994206.3969999999,,Cell3
188,1884.443769,7.287417821,1824.134657,6.23169926,0.9679963323967987,0.8551313253978992,29.05421524637681,43.309642100000005,0.0002657572393323763,1994286.2190000003,,Cell3
189,1835.628929,7.108693416,1829.717372,6.231401761,0.9967795468318206,0.8765889026771891,28.893532152702708,43.83961339999999,0.0002707183472762526,1994678.253,,Cell3
190,1844.636833,7.143918256,1828.131355,6.232281096,0.9910521801881422,0.8723897548471613,28.603845399484538,42.798204750000004,0.0002655831307618424,1995593.6150000002,,Cell3
191,1828.850303,7.0782573079999995,1826.012246,6.231775064,0.9984481742462221,0.8804109250106962,29.256283959048876,43.68898159999999,0.00027566595528747323,1995153.8790000002,,Cell3
192,1847.857903,7.150343344,1822.906789,6.232132261,0.9864972766793961,0.8715850360150202,29.172179305912593,43.2642974,0.0002706200688044708,1995402.6410000003,,Cell3
193,1831.602667,7.0890289840000005,1825.096507,6.2320539,0.9964478322087963,0.8791124869239214,29.137303833333334,43.27967459999999,0.0002706718876029394,1995020.6309999998,,Cell3
194,1847.171808,7.150172347,1823.899914,6.232130141,0.9874013376020516,0.8716055835513974,29.042532901041668,43.308854999999994,0.00027068134824310546,1994954.597,,Cell3
195,1825.016842,7.063779218,1827.229005,6.232113254,1.0,0.8822633128339091,29.025137217847767,43.38890194999998,0.00027071567781994995,1994697.922,,Cell3
196,1819.975694,7.036682711,1832.283996,6.231162332,1.0,0.8855255505920736,29.458078840940527,44.24182269999999,0.00028086572200921136,1993821.09,,Cell3
197,1876.867646,7.259739521,1824.720986,6.231613934,0.9722161229050246,0.858379824231162,28.835702465359475,43.190559,0.0002707217050382073,1994653.513,,Cell3
198,1810.980767,7.006508641,1831.455621,6.231600885,1.0,0.8894017269220977,29.11798122024624,43.7741545,0.00027079452055418356,1994117.159,,Cell3
199,1839.06195,7.107109865,1832.080224,6.231440656,0.9962036482784062,0.8767896900943715,29.235977355281207,43.98866660000001,0.0002808707822221958,1993785.169,,Cell3
200,2476.194366,9.501427459,1832.080224,6.233241806,0.7398773897379911,0.6560321417910432,28.633206675276753,42.341972,0.0002606894021265898,1994695.587,,Cell3
201,1815.154992,7.024130881,1826.293929,6.233582433,1.0,0.8874524889423113,29.183096014686242,43.138506400000004,0.0002608838539534576,1993208.825,,Cell3
202,1841.954699,7.124079109999999,1826.895103,6.233606341,0.9918241224889105,0.8750052104629141,29.0947340493992,43.209484200000006,0.00026096733668394924,1992571.2030000002,,Cell3
203,1863.765262,7.214700086000001,1822.336915,6.23303742,0.9777716926886258,0.8639357624989984,28.810985490092474,42.957118,0.00025593948529787573,1992642.907,,Cell3
204,1800.354686,6.978242344,1833.348491,6.23267668,1.0,0.8931585308668667,29.239561471988793,43.70396595,0.00026106272244923043,1991846.9979999997,,Cell3
205,1890.925588,7.313128426,1823.168719,6.232895796,0.9641673530518642,0.8522885737710414,28.63640137989556,42.709484,0.00025094914569539204,1992419.614,,Cell3
206,1817.569135,7.035304589,1827.270391,6.233003691,1.0,0.885960744435368,28.818330962516733,43.12982939999999,0.00026105385738739505,1991910.808,,Cell3
207,1859.451258,7.197271372,1822.778284,6.232515751,0.9802775287374593,0.8659553640351467,28.758882697368417,43.06555744999999,0.0002610395914329308,1992019.667,,Cell3
208,1835.273916,7.107674726,1822.377434,6.232750674,0.9929729933567039,0.8769043202273294,28.67039759138381,42.80609225,0.00025598022235115555,1992325.7950000002,,Cell3
209,1836.536399,7.111749358,1821.883769,6.233140118,0.9920215956471222,0.8764566640679408,28.857982369649807,43.005226,0.00026601819694347333,1992329.871,,Cell3
210,1829.976483,7.085013577,1822.919276,6.23275423,0.9961435531737378,0.8797095675629077,29.133853483072915,43.2323561,0.00027105895279563234,1992171.7929999998,,Cell3
211,1815.333614,7.022444639000001,1827.882248,6.232717208,1.0,0.8875423771069475,29.502423580862537,43.71776754999999,0.00027616730950979433,1991535.497,,Cell3
212,1861.804496,7.202534878000001,1823.002783,6.232328139,0.9791590829846185,0.8652964886066046,29.50974890957447,43.52770459999998,0.0002761266958964743,1991824.797,,Cell3
213,1840.040425,7.124383981,1822.618355,6.231970133,0.9905316917154144,0.8747381036199092,29.42480685391766,43.50917,0.0002709919603201753,1992667.972,,Cell3
214,1843.811308,7.141653914000001,1823.068408,6.232509628,0.9887499876424448,0.8726983557383287,28.999803832266327,42.969734,0.0002608458907843894,1993498.9139999999,,Cell3
215,1819.398208,7.041629318,1827.707591,6.23256013,1.0,0.8851019911071099,29.104467601049873,43.397181549999985,0.0002709534699951019,1992947.3499999999,,Cell3
216,1825.101343,7.0563003669999995,1831.669697,6.231616678,1.0,0.8831280350739072,29.64224419134078,44.34001025,0.00028110714407790884,1992108.745,,Cell3
217,1853.315095,7.164138311,1829.675615,6.231598868,0.9872447593699657,0.8698322948946762,29.51835907448276,44.20475459999999,0.0002760067814636982,1992690.169,,Cell3
218,1860.459292,7.198602022999999,1825.812522,6.232202264,0.9813773028257153,0.8657517451426971,28.991344622841964,43.450812,0.0002708567060891519,1993659.333,,Cell3
219,1842.104706,7.132150506,1824.862416,6.232160369,0.9906398968832556,0.8738122342983545,28.903127708115186,43.432673900000005,0.0002758081496191397,1994125.2669999998,,Cell3
220,1831.918584,7.091365065,1824.693357,6.231518402,0.9960559235202344,0.8787473702004369,29.243540380697056,43.8076735,0.0002757939140703278,1994228.1970000002,,Cell3
221,1837.479887,7.117026801,1828.299897,6.232118939,0.9950040323897162,0.8756632668749171,29.221272264705885,43.819504699999996,0.00027577981966692665,1994333.7429999998,,Cell3
222,1865.416983,7.216453313,1822.215255,6.23198412,0.9768407126161561,0.8635799124167354,29.206650845253574,43.64797259999999,0.000270745060890261,1994481.444,,Cell3
223,1835.993429,7.1086836479999995,1822.441809,6.232308419,0.9926189169384003,0.8767176495121478,29.207527732394368,43.379833,0.00027570665446609847,1994859.3590000002,,Cell3
224,1829.62955,7.0826049630000005,1824.223633,6.232483559,0.997045348879504,0.8799705181298279,29.360325832480818,43.25404374999999,0.00027071944552920857,1994670.161,,Cell3
225,1838.5056,7.1156937099999995,1823.903637,6.231623581,0.9920577000146206,0.8757577033202573,29.662636502645505,44.044267,0.000280773555663481,1994475.5790000001,,Cell3
226,1842.73731,7.133726268999999,1822.94025,6.232366902,0.9892567107136937,0.873648170253335,29.300856800766287,43.52100209999999,0.0002706324407893232,1995311.421,,Cell3
227,1835.154593,7.105203189,1823.455141,6.23188916,0.9936248139286867,0.877088099274623,29.404782234437086,43.8948183,0.0002756468847574965,1995291.913,,Cell3
228,1836.570815,7.110419868,1823.972447,6.231699823,0.9931402764886036,0.8764179807503879,29.31306159427828,43.63377779999998,0.000275550741975431,1995988.093,,Cell3
229,1824.299753,7.059533893,1826.967307,6.231886697,1.0,0.8827617788164928,29.47349090545939,43.967372999999995,0.00028056471280381263,1995960.199,,Cell3
230,1826.297524,7.073057574,1829.944905,6.232151883,1.0,0.8811114313431998,29.441986354111403,44.119581849999996,0.00028560952040061305,1995717.787,,Cell3
231,1850.086067,7.151993959,1826.715383,6.231784042,0.9873677855225964,0.8713351937550203,29.447586697247708,43.8916645,0.000280656509992941,1995310.9230000002,,Cell3
232,1858.278362,7.18949041,1820.01223,6.231864804,0.9794077503228228,0.8668020191433845,29.376260753530172,43.64087449999999,0.00027561703986812874,1995507.9710000001,,Cell3
233,1833.529627,7.098097965999999,1819.353744,6.232047836,0.9922685279849041,0.8779884225114399,29.43397986462324,43.52967749999999,0.00028061481254452905,1995603.8490000002,,Cell3
234,1830.387791,7.085272512,1819.845621,6.231539336,0.9942404718541962,0.8795059506103581,29.71571404438642,44.010749000000004,0.0002906347352204369,1995618.313,,Cell3
235,1834.379803,7.105259898,1825.722983,6.231780913,0.9952807919135164,0.8770658642274481,29.65419124409449,43.741033599999994,0.0002806116242422996,1995626.5229999998,,Cell3
236,1862.662566,7.20520062,1821.037114,6.231737756,0.9776527145819067,0.8648944123362938,29.578157874677,43.80570099999997,0.0002856110688719376,1995706.9670000002,,Cell3
237,1818.779533,7.037751878,1825.267852,6.231128021,1.0,0.8853861473119697,29.896516106612683,44.547028,0.0002856112334514367,1995705.817,,Cell3
238,1852.483568,7.167692318,1823.197904,6.231701182,0.9841911342665146,0.8694152741950886,29.389198867438868,43.646393599999975,0.0002804681868248023,1996647.1290000002,,Cell3
239,1817.414692,7.031254223,1828.516149,6.231855501,1.0,0.8863078055995928,29.44798298421053,43.920842949999994,0.0002855391919961747,1996209.333,,Cell3
240,1844.615863,7.132998908999999,1827.688953,6.231610918,0.9908236124715578,0.87363127311534,29.43576317015707,43.974078000000006,0.00028558202881409265,1995909.9049999998,,Cell3
241,1826.984068,7.062780165,1831.384793,6.231706606,1.0,0.8823305356269715,29.439903285904258,44.16650779999998,0.0002806577261274488,1995302.2770000002,,Cell3
242,1839.14712,7.106251304,1837.015513,6.231596766,0.9988409807041428,0.8769175897976378,29.286287532520326,44.07778235,0.0002857814506998743,1994517.134,,Cell3
243,1848.870631,7.143241838,1837.759287,6.231418082,0.9939901993067032,0.872351548963475,29.155442226666665,44.0482094,0.000285852324985666,1994022.613,,Cell3
244,1848.514374,7.140611295,1837.209171,6.231229303,0.9938841681952753,0.8726464787914212,29.40013221845319,44.16847799999999,0.0002859605987087674,1993267.6130000001,,Cell3
245,1853.165188,7.158912942000001,1832.646846,6.230786361,0.9889279476363659,0.8703536991552369,29.678969311475406,44.513905799999975,0.00029103545831841966,1992870.571,,Cell3
246,1846.614486,7.150167928,1830.133718,6.231631643,0.991075144203109,0.8715364038650031,29.650160924380703,44.08330459999999,0.00029101608879321823,1993003.213,,Cell3
247,1839.43865,7.105756329,1830.858284,6.231756939,0.9953353345054481,0.8770012156998637,29.770750863103,44.15033869999998,0.00029113692734093505,1992179.437,,Cell3
248,1841.353548,7.112573643,1832.231296,6.230905481,0.9950458987032076,0.8760409092048257,30.00970469105691,44.61169769999999,0.00030632491098628187,1991336.578,,Cell3
249,1844.344566,7.124004773,1832.912535,6.231396552,0.99380157525294,0.8747041517458005,29.77426477303071,44.438194200000005,0.0002912650416694175,1991299.734,,Cell3
